,Datum,Temp_Very Cold,Temp_Cold,Temp_Mild,Temp_Warm,Temp_Hot,Cloud_Clear,Cloud_Partly Cloudy,Cloud_Cloudy,Wind_Light,Wind_Moderate,Wind_Strong,Weather_Good,Weather_Light Issues,Weather_Moderate,Weather_Severe,Weather_Unknown
671,2014-04-04,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
672,2014-04-05,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
673,2014-04-06,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
674,2014-04-07,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
675,2014-04-08,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
676,2014-04-09,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
677,2014-04-10,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
678,2014-04-11,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
679,2014-04-12,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
680,2014-04-13,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
681,2014-04-14,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
682,2014-04-15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
683,2014-04-16,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
684,2014-04-17,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
685,2014-04-18,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
686,2014-04-19,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
687,2014-04-20,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
688,2014-04-21,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
689,2014-04-22,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
690,2014-04-23,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
691,2014-04-24,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
692,2014-04-25,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
693,2014-04-26,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
694,2014-04-27,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
695,2014-04-28,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
696,2014-04-29,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
697,2014-04-30,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
698,2014-05-01,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
699,2014-05-02,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
700,2014-05-03,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
701,2014-05-04,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
702,2014-05-05,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
703,2014-05-06,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
704,2014-05-07,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
705,2014-05-08,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
706,2014-05-09,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
707,2014-05-10,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
708,2014-05-11,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
709,2014-05-12,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
710,2014-05-13,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
711,2014-05-14,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
712,2014-05-15,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
713,2014-05-16,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
714,2014-05-17,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
715,2014-05-18,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
716,2014-05-19,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
717,2014-05-20,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
718,2014-05-21,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
719,2014-05-22,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
720,2014-05-23,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
721,2014-05-24,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
722,2014-05-25,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
723,2014-05-26,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
724,2014-05-27,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
725,2014-05-28,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
726,2014-05-29,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
727,2014-05-30,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
728,2014-05-31,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
729,2014-06-01,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
730,2014-06-02,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
731,2014-06-03,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
732,2014-06-04,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
733,2014-06-05,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
734,2014-06-06,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
735,2014-06-07,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
736,2014-06-08,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
737,2014-06-09,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
738,2014-06-10,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
739,2014-06-11,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
740,2014-06-12,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
741,2014-06-13,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
742,2014-06-14,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
743,2014-06-15,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
744,2014-06-16,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
745,2014-06-17,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
746,2014-06-18,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
747,2014-06-19,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
748,2014-06-20,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
749,2014-06-21,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
750,2014-06-22,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
751,2014-06-23,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
752,2014-06-24,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
753,2014-06-25,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
754,2014-06-26,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
755,2014-06-27,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
756,2014-06-28,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
757,2014-06-29,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
758,2014-06-30,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
759,2014-07-01,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
760,2014-07-02,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
761,2014-07-03,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
762,2014-07-04,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
763,2014-07-05,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
764,2014-07-06,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
765,2014-07-07,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
766,2014-07-08,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
767,2014-07-09,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
768,2014-07-10,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
769,2014-07-11,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
770,2014-07-12,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
771,2014-07-13,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
772,2014-07-14,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
773,2014-07-15,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
774,2014-07-16,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
775,2014-07-17,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
776,2014-07-18,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
777,2014-07-19,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
778,2014-07-20,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
779,2014-07-21,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
780,2014-07-22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
781,2014-07-23,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
782,2014-07-24,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
783,2014-07-25,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
784,2014-07-26,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
785,2014-07-27,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
786,2014-07-28,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
787,2014-07-29,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
788,2014-07-30,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
789,2014-07-31,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
790,2014-08-01,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
791,2014-08-02,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
792,2014-08-03,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
793,2014-08-04,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
794,2014-08-05,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
795,2014-08-06,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
796,2014-08-07,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
797,2014-08-08,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
798,2014-08-09,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
799,2014-08-10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
800,2014-08-11,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
801,2014-08-12,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
802,2014-08-13,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
803,2014-08-14,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
804,2014-08-15,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
805,2014-08-16,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
806,2014-08-17,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
807,2014-08-18,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
808,2014-08-19,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
809,2014-08-20,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
810,2014-08-21,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
811,2014-08-22,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
812,2014-08-23,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
813,2014-08-24,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
814,2014-08-25,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
815,2014-08-26,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
816,2014-08-27,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
817,2014-08-28,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
818,2014-08-29,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
819,2014-08-30,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
820,2014-08-31,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
821,2014-09-01,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
822,2014-09-02,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
823,2014-09-03,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
824,2014-09-04,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
825,2014-09-05,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
826,2014-09-06,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
827,2014-09-07,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
828,2014-09-08,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
829,2014-09-09,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
830,2014-09-10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
831,2014-09-11,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
832,2014-09-12,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
833,2014-09-13,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
834,2014-09-14,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
835,2014-09-15,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
836,2014-09-16,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
837,2014-09-17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
838,2014-09-18,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
839,2014-09-19,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
840,2014-09-20,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
841,2014-09-21,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
842,2014-09-22,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
843,2014-09-23,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
844,2014-09-24,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
845,2014-09-25,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
846,2014-09-26,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
847,2014-09-27,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
848,2014-09-28,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
849,2014-09-29,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
850,2014-09-30,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
851,2014-10-01,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
852,2014-10-02,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
853,2014-10-03,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
854,2014-10-04,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
855,2014-10-05,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
856,2014-10-06,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
857,2014-10-07,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
858,2014-10-08,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
859,2014-10-09,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
860,2014-10-10,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
861,2014-10-11,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
862,2014-10-12,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
863,2014-10-13,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
864,2014-10-14,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
865,2014-10-15,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
866,2014-10-16,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
867,2014-10-17,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
868,2014-10-18,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
869,2014-10-19,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
870,2014-10-20,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
871,2014-10-21,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
872,2014-10-22,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
873,2014-10-23,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
874,2014-10-24,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
875,2014-10-25,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
876,2014-10-26,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
877,2014-10-27,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
878,2014-10-28,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
879,2014-10-29,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
880,2014-10-30,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
881,2014-10-31,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
882,2014-11-01,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
883,2014-11-02,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
884,2014-11-03,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
885,2014-11-04,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
886,2014-11-05,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
887,2014-11-06,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
888,2014-11-07,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
889,2014-11-08,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
890,2014-11-09,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
891,2014-11-10,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
892,2014-11-11,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
893,2014-11-12,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
894,2014-11-13,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
895,2014-11-14,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
896,2014-11-15,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
897,2014-11-16,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
898,2014-11-17,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
899,2014-11-18,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
900,2014-11-19,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
901,2014-11-20,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
902,2014-11-21,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
903,2014-11-22,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
904,2014-11-23,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
905,2014-11-24,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
906,2014-11-25,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
907,2014-11-26,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
908,2014-11-27,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
909,2014-11-28,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
910,2014-11-29,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
911,2014-11-30,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
912,2014-12-01,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
913,2014-12-02,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
914,2014-12-03,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
915,2014-12-04,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
916,2014-12-05,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
917,2014-12-06,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
918,2014-12-07,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
919,2014-12-08,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
920,2014-12-09,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
921,2014-12-10,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
922,2014-12-11,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
923,2014-12-12,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
924,2014-12-13,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
925,2014-12-14,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
926,2014-12-15,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
927,2014-12-16,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
928,2014-12-17,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
929,2014-12-18,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
930,2014-12-19,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
931,2014-12-20,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
932,2014-12-21,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
933,2014-12-22,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
934,2014-12-23,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
935,2014-12-24,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
936,2014-12-25,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
937,2014-12-26,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
938,2014-12-27,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
939,2014-12-28,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
940,2014-12-29,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
941,2014-12-30,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
942,2014-12-31,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
943,2015-01-01,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
944,2015-01-02,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
945,2015-01-03,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
946,2015-01-04,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
947,2015-01-05,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
948,2015-01-06,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
949,2015-01-07,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
950,2015-01-08,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
951,2015-01-09,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
952,2015-01-10,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
953,2015-01-11,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
954,2015-01-12,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
955,2015-01-13,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
956,2015-01-14,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
957,2015-01-15,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
958,2015-01-16,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
959,2015-01-17,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
960,2015-01-18,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
961,2015-01-19,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
962,2015-01-20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
963,2015-01-21,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
964,2015-01-22,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
965,2015-01-23,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
966,2015-01-24,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
967,2015-01-25,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
968,2015-01-26,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
969,2015-01-27,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
970,2015-01-28,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
971,2015-01-29,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
972,2015-01-30,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
973,2015-01-31,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
974,2015-02-01,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
975,2015-02-02,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
976,2015-02-03,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
977,2015-02-04,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
978,2015-02-05,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
979,2015-02-06,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
980,2015-02-07,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
981,2015-02-08,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
982,2015-02-09,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
983,2015-02-10,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
984,2015-02-11,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
985,2015-02-12,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
986,2015-02-13,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
987,2015-02-14,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
988,2015-02-15,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
989,2015-02-16,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
990,2015-02-17,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
991,2015-02-18,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
992,2015-02-19,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
993,2015-02-20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
994,2015-02-21,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
995,2015-02-22,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
996,2015-02-23,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
997,2015-02-24,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
998,2015-02-25,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
999,2015-02-26,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1000,2015-02-27,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1001,2015-02-28,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1002,2015-03-01,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1003,2015-03-02,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1004,2015-03-03,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1005,2015-03-04,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1006,2015-03-05,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1007,2015-03-06,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
